"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia","ECS","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","13750000","5971350","8957025","0","0","0","0","0","0","0","0","0","0","213080000","238090000","359510000","486440000","489690221.5","404629113.1","324895834.3","264620450.6","182422744.9","99837375","71106451.6","198141054.7","173451087","145036962.4","133440820.9","69627085.1","45196754.1","190583160.3","231332574.8","353011603.7","438756418","341188532","125314105.8","72254827.6","52036052.3","50719550.8","452056205.4","444080218.7","442707633.8","443183393","444071328.1","417774519.6","399586498","739366335.8","783256738.6","764918673.5","2114249049.6","6780523249.5","8182616204.8","",
"Egypt, Arab Rep.","EGY","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","49300000","75818000","26491000","75000000","113808000","79865000","206700000","334035106.4","487514699.6","502388057","410716610.3","312946223.1","260066678.5","238437650.1","205593318.5","183526558.9","144311912.8","262276186.2","189792145.2","160886038","124781508.6","127308274.9","202400000","202188024.9","192992163.9","103311055.8","15673764.3","0","0","186557048.8","177096738.8","170819768.5","184791396.5","201978986.3","211091331.2","194272095.5","204484065.6","214793901","209359659.5","1408494794.4","1383643601.8","1379366968.6","1380849315.8","1383615901.1","1301681772.9","1245012409.2","3856218340.9","7400858183.3","9220255488.4","13129959331.1","20362115178.3","23680972381.8","",
"Euro area","EMU","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20804700.8","19749694.8","19049691.8","20607797.2","22524544.3","23540746.1","21665077.6","22803908.8","23953653.9","23347631.4","23763267.6","23343993.4","23271840.7","23296849.9","23343526.1","21960986.6","21004904.1","20377380.8","21587026.7","21081618.6","20960870.2","21831589.4","42544853.5","",
"Spain","ESP","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","14579522.9","73470128.8","79422876.4","144811084.6","160605557.4","133623775.8","98269130.9","71142169.3","84104016.8","75706790.9","54957042.3","30180998.6","6423309.9","0","19415000","48486666.3","72145784.7","73462336.4","92266705.2","86574623.6","107131373.1","110056083.7","91597178.8","119615561.4","158486044","173851060.2","200541734.3","176133229.9","16790608.4","17637170.3","17190953.5","368235550.7","485279684.9","483779758.7","484299656.3","485269969.5","451692494","396826122.7","334644504.9","301195845.5","242077008.1","318290495.6","939747809","1316581128.2","",
"European Union","EUU","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","416000","0","0","7900000","8500000","8600000","0","0","14900000","14100000","13200000","14490000","7870000","6738635","3995383.3","780611","0","","","","","","","","","9549924.6","9065647.8","8744327.3","9459540.2","10339379.3","10805843.6","9944860.7","10467615.2","10995379.5","10717198.7","105183293.6","103327461.2","103008091.6","103118790.1","103325392.6","97206124.4","92974207.4","90196595.1","95550862.2","93313769.5","92779299.7","96633372.5","225902843","",
"France","FRA","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","9914231.9","20049762.6","14500000","13200000","10300000","1900000","0","0","33530000","60293050","132800404.5","134944519.6","140113515.4","120643901.2","80507625","45175013.3","89663984.2","96550499.2","119727427.9","131152493","113377394.3","105259161.6","107445776.1","92663729.8","86495381.4","79514254.7","121838293.5","88230266.4","78117474.4","46957128.8","21705484.9","230010562.8","225952303.8","225253919.3","225495990.2","225947780.2","212567224.6","203313004.7","197239011.4","412399367.2","601432515.3","721529349.8","1062599828.6","1427381374","",
"United Kingdom","GBR","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40510836.2","115500273.9","191536275.8","254603467.2","303790927.8","517834815.3","465965421.8","468269397.3","505720216.5","502588323.4","489543522.3","438070381.7","452922771.2","479021797.3","681907393.3","1012036998.5","1272156240.8","1209711988","965258523.7","580478645.5","420420037.6","329747062.6","306721390","397275061.6","415789656.7","447978793","792088605.3","1157629256","",
"Ghana","GHA","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","46070000","19879167","1856547","0","0","45189020","44846638","46887806","44855059.7","108654695.7","105227014.5","85188645.6","75409368.7","331359719","514700107.9","700778189.7","785596904.8","866709047.1","762150652","737372547.7","744603172.1","834115234.4","739520375","738017882.8","700294402.3","648472348.4","542612778.8","346735651.4","333570763","396405583.1","374561869.7","362750087.6","449005951.4","546685391.1","566277142.3","506993512.9","253390605.2","266166248.3","259432296.9","826123368.5","937059862.6","1100924579.6","1252802691.8","1222834148.2","1119866883.8","1241945787.5","1365775195.4","1465019702.9","1507700117.5","1575603914.5","2611634488.7","3411399411.9","",
"Gibraltar","GIB","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","3450000","3202815","3202815","1230528","11644044","8323677","8260611.3","22323940.4","26025835.8","34460035.5","34997403.8","27599517.8","38572341.9","35851614.9","31679546.1","31107278.6","40273683.2","40437484.6","48556893.1","61298993.2","51451921.6","54907057.6","63690000","60442132.1","71001262.3","93813871.1","82425306.8","99026851.5","126787472.4","151400201.5","135802309.3","145388580.2","162915360.2","162418007","149273768.2","112503558.8","98544217.6","92498353.5","97828708.8","219612684.9","205396582.4","198841731.5","214693578.1","243398408.6","320976958.3","339865667.3","379076013.9","426088145.3","463991710.9","481053215.3","668071408.5","885577605.4","",
"Gambia, The","GMB","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","0","0","0","5173449.9","15243945.8","13650173.5","16190643.7","25261486.4","40045272.4","35076874.8","32943013.2","32975492.4","29528150.4","37801614.3","34573724.4","37670396.4","44929025.5","40205097.6","35593250","33207185.4","31299183","25769790.8","17551740.1","10221917.7","10429278.5","18371045.9","24813920.9","32336919.6","38910821.9","42529947.4","32712602.6","28142326.3","25487544.8","14413460.3","20209882.7","75230387.7","76975398.1","80319263.7","94437658","95481567","86768933","88438711.2","80048234.6","93943014.7","84051097.7","77241871.4","103378149.7","227659333.3","",
"Guinea-Bissau","GNB","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1449063","1400000","3400000","3000000","2400000","3700000","3100000","2290000","4456011.1","2964577.1","4928100","5334975","5364112.7","5156250","4738781.8","4598527.4","5908797.8","7657137.2","12194521.1","15417928.9","18998831.8","26299759.5","24707814.5","25082328.3","22270826.7","17672322","13232753.3","10031941","7107016.4","10465210.4","31268763.8","24669366.3","32005400.6","32039795.4","32103988.5","35346496.2","37743143.7","42514491.9","51604928","52594174","50290600.8","48861107.7","102650410.8","",
"Equatorial Guinea","GNQ","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","948267","1406000","1729947.9","2680012.9","3168368.6","2783223.3","8275541.8","6956580.1","7668158.1","6177723.7","4202181.7","2622771.2","2084011.6","1141153.6","458641.9","11381.3","0","0","0","0","0","0","0","0","1276434.3","1211706.3","1168758.9","1264353.6","5735844.2","10537172.9","9697597","10900882.4","9135425.3","14390742.6","40548563.7","46308959.3","45926323.1","45496159.2","45106832.8","45714145","44782655.1","43948893.9","44465743.1","38600029.2","35609141.6","58758632.6","76568979.6","",
"Greenland","GRL","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","111300000","105500000","140100000","149900000","115530000","69960000","59087189","88007434.3","72954278.2","66614631.8","64026049.2","30772500","0","","","","","","37988331.7","36061943","34783772.9","37628794.6","41128677.7","42984210.8","39559335.1","41638783.2","43738159.5","42631593.1","314966170.3","309408972","308452635.6","308784116.5","309402772.9","291080866.5","278408516.1","270091038.1","286124232.9","279425324.9","277824870.7","289365777.8","856138548.6","",
"Guam","GUM","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","2236542","0","4668768","6122000","0","20041567.5","20953747.5","39435453.3","53338691.7","86000000","99301533.8","98216606.2","88994469.2","82343243.8","91173815.5","100843347.2","115954175.1","109990789.5","106331313.9","112947822.7","149417001.8","167981000","176642556.9","178468116.7","171832299.4","168393747.1","157101268.2","154177880.6","160151324.8","136352137.3","115871762.7","115911315.7","116954754.8","110630220.4","111666006.6","77611996","81525097.5","79462529.3","194621299.9","189759833.9","182057338.5","170861337.6","159788773.7","139588017.8","124524521.2","117071131.3","124020729.7","121117083.8","120423365.9","125425779.4","365758656.8","",
"High income","HIC","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","20545432","19644346","19495507.4","5211105.9","0","9978774.7","32823854.8","54075753.2","119319654.6","161289539.6","149450574.5","146887287.9","109519921.6","77105589.6","36717424.5","35435010.2","32238898.2","33686627.8","111856250","118141265","109212834.9","98647936.6","57918154.1","45739573.6","112704356","236605619.5","240790797.1","244031831.4","222485448","199827301.7","224821492.7","195359770","59271855.6","62260269.8","60685097.7","226047757.6","220493207","215127587","209105048.5","203259281.9","185328241.2","173032020.1","166495488.4","176379024.8","172249535.8","171262948.4","664078984.3","1102784771.9","",
"Heavily indebted poor countries (HIPC)","HPC","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haiti","HTI","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","2890000","1200000","0","0","3739365","12981945","14498337.7","12267202.2","20375418.3","24573402","46174890.2","58452932.8","67202902.8","94453368.6","100741805.6","95846168.2","78576783.5","80237990.9","47414090.2","41348101.5","37597727.5","32585760.8","35083047.7","33786289.1","34952992.7","28689370.7","24875193","43106507.5","37882715.2","67021261.4","57168160.9","56777023.6","48727899.6","37484804.4","31267452.1","41280620.8","52690169","76893840.1","126099003.9","290747738.7","134918560.6","148178998.6","169070168","178232889.2","177106529.6","177541638.3","215979833.2","212665673.6","200579866.3","185491424.1","291051204.7","502450027.3","",
"Hungary","HUN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","138460000","136091000","116300000","23114000","0","0","0","0","0","0","0","0","0","445100000","413100000","46090000","51330000","716227524.9","622924530","608324664","493911985.5","165536518.1","0","0","0","0","0","2970336005.7","9089988448.4","10576254291","11148904454.7","9413732114.9","9186352773.1","10630687332.8","10057236851.7","8148491236.1","359485406.4","377610219","368056758.1","3104713977","3049935042","3040508153.7","3043775658.9","3049873981.9","2869269976.1","2744354880.1","2662367045.6","2820410976.7","2754377864.2","2738601714.4","2852363840.6","9007395453.8","",
"IDA only","IDX","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","143250000","129323382","239722776","313807400","580158531.8","883092876","1241287096","1360137878","2009790815.8","2753702087.9","3419881764.5","4768946315.4","5311883355.6","6192283824.8","6115952064.8","6768538473.4","7075270976.3","7993645475.6","7240056785.8","6596759287.9","6702933391.9","6903303212.3","6731275297.7","6635788461.8","7320805718.4","8008127616","7794235060.4","7323883261.6","8019236188.6","9798446920","9152766533.9","8686503734.6","9375308990","9754819875.9","10024477523.7","8681116951.7","5902896274.6","6175755666.2","6969773468.7","16439032273.3","15498934436.2","16091427266","16889698613.2","17509718113.8","16806877444.5","16653009356.8","16329964378.6","17526335510.7","17263833067.1","17788327323.1","28195474989.5","47674544086.1","",
"Isle of Man","IMN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","74796800","608514556","817523224","472063147.3","151960221","0","0","1013962428.7","1623734675.6","3524446378","4636427497.6","4406542876.9","4663026863.5","4536691007.2","4113563559.9","2678419377.8","1582264409.9","2771330298.7","3598349793.5","4720474000","4901188815.2","4033829654.8","2415513565.4","1361208912.1","671083198.4","298150359.5","961333449.8","887503204.7","856046774.1","926064238.4","1012198184.9","1057863821.7","973575845.9","1024752148","1076418892.5","1049185715.9","6236675801.4","6126637175.9","6107700666.3","6114264353.3","6126514519.9","5763720183.6","5512793757.6","5348098577.2","5665573406.3","5532927685.8","5501236937.5","5729759547.2","23160228301.7","",
"Not classified","INX","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","334969289.9","317983003","306712496.9","331799013.1","362659894.3","379021408.6","348821919.1","367157846.4","385669494","375912135.1","2235620001.4","2196175181.8","2189387136.2","2191739977.7","2196131214.1","2066082894.8","1976134948","1917097749.1","2030900864.6","1983352224.9","1971992250.6","2053909248.7","6780983158.7","",
"Iraq","IRQ","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2858670724.1","3946683802.4","5012946804.3","4740629889.5","4018571347.6","2943614929.9","4126349733.3","",
"Iceland","ISL","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","15984800","16223300","15511775","80096560.2","107064539.4","180540638.2","351410950.8","309300000","469700000","582900000","627200000","628720000","693210000","678160000","678452865.1","482795443.3","383406180","356720613.7","391425741","357077875","335413725.3","317724663.6","240387732.2","161396633.6","117556101.2","105117890.2","139164276.1","113269783.7","91085277","78877990.9","69234314.2","63977799.9","58046942.5","61098197.2","64178693.3","62554985.5","410176133.7","1188200367.3","1233502932.5","1234828525.9","1239481651.7","1045670680.8","1024611960.8","1102854822.9","1152093263.7","1073513070","977754484.9","1449324874.1","1791702647.9","",
"Jordan","JOR","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","4874000","4875000","1918000","12000","12000","12000","12000","0","0","0","0","0","0","0","63050000","70210000","81431084","48276987.5","96472485.6","94229885.1","94744534.7","111640375","81281783.7","144364561.9","251469515.2","339513866.4","427145552","469448477.3","521210656.5","483595893.1","454160857.6","505594611.8","446462658.5","363961870.6","260391555","183688744.4","114245754.1","53561349","266008204","257407753.8","256612145.3","642156845.8","1299868077.5","1593426192.1","2070422828","1819895841.2","1500416559.3","981146429.5","728982779.6","1271031160.2","2215204347.7","",
"Japan","JPN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84989022","289050290.8","432301025.1","551601467","511310415.2","652850021.2","931659169.5","447749674.2","431879752.3","467203902.8","510658896.9","533697432.3","491173739.4","516992432.2","543058555.6","529319285.8","538742266.7","529236808.9","527601017.9","528168008.4","529226213.6","497887642.3","476211856","461984986.5","489409425.8","477951085.9","475213542.8","494954019.4","2034908669.5","",
"Kenya","KEN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","0","0","0","0","39242020","80251485","98790404.9","64119682.1","94041896.1","188034366.9","253896083.1","258599035.7","393464493.9","464237304.5","419810230.4","521810030.2","459803182.4","401317634.1","455445436.5","415432259.2","482115288.8","493272360.9","393368250","363089584.8","404747779.2","373788318.8","337223196.1","250423490.9","196459614.5","182248736","174880488.9","145325743.7","138136748.6","167284558.7","160065634.7","211650589.4","208916028","327348787.5","308716316.1","857631720.8","816750541.4","1099534524.6","1292972530.6","1470879636.7","1327897899.8","1204763864.6","1103364324.7","1046744357.9","878613102.6","719708168.5","1390662739.5","2912915871.8","",
"Kyrgyz Republic","KGZ","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60244339.5","77839199.6","124322592.1","139624480.8","164879694.3","175202585.1","306650283.7","298427619","285826893.5","300440316.6","327818346.8","338534428.6","299008992.5","290546267.4","283735458.3","295043330","299977472.1","307148194.1","311902373.5","320769004.1","333225010.8","307971035.5","305629807.6","301954389.5","320961404.5","284688080.2","257512545.7","498422185.9","697287447.2","",
"Cambodia","KHM","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","22927660.8","26591363","25223800.8","24632615","26666339","26811980.9","14885750","8584749.7","29561961.6","71723143.1","69381571.4","65101310.5","66470281.8","94073205.4","93361319","99191185.4","117191983.4","126481308.5","121316482.2","103259040.4","23193334.8","24362714.2","23746342.6","131560341","129239117.4","128839658.8","128978117.3","129236530","121583717.7","116290510.1","112816321.3","119513344.8","116715228.5","116046722.9","120867329.7","352206389.7","",
"Kiribati","KIR","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2288000","2230000","2117000","2042000","1105000","0","0","0","0","0","0","3488000","3427000","","","","","","","","","","","","",
"Korea, Rep.","KOR","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","108510000","111517977","262337691","283564320","199814781","432338392","1307615313.4","1362155190.7","996859689.2","1349104117.7","1264217357.8","1520619911.3","2840711055.9","7842913974.8","10296566673.1","12808396881.9","14309386566.7","15986951891.8","14312677844.1","12760895104.2","13426821474","12491973409.7","10976992047.7","10742778045.1","10607183437.4","24261726020.9","21522767308.7","16799530798.7","20403296819.2","21485637400.7","10332939016.5","25564192079.6","38472176657.2","47498136005.9","42886335907.5","12912125466.5","2950857879.2","3139877964.1","3107089590.2","18672777058.5","19386413430.5","19568532608","19464813782","19274390282.9","17554010259.3","16421338761.9","16286605646.3","17190083177","44810881459.2","61960530592.7","77768673033.3","113443157633.7","",
"Lao PDR","LAO","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","7019432.5","12286736.9","16140313.6","14786947.8","14013909.4","13300452.8","11395921.5","10422907.4","8512248.8","6277570.5","2551447.2","8284464.6","8406497.9","20955800.3","28201250","36227643.7","47065562.5","63618799.5","67026192.9","66060627.2","62337713.7","65633426.5","54667497.8","49211033.4","55986393.1","58337696.2","52772832.8","42699441.2","41616217.2","40639289.3","35424669.7","95070617.6","87812142.6","82672387.3","79280108.2","78043709.8","73422541.1","70226054.2","68128044.9","72172274.7","70482535.1","70078834.9","72989925.3","212853030.1","",
"Lebanon","LBN","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6029710.9","5723944.2","5521066.2","5972643.3","6528163.4","6822683.5","6279069","6609130.1","87140041.8","124019768","422354405.8","395364110.8","355184623.9","316566983.6","297661728.4","280035177","267843706.2","259841852.8","275266633.5","268821930","267282208.4","278385171","1120330080.2","",
"Liberia","LBR","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","4350000","1650264","0","72384","0","0","0","3769245.1","15659535.8","67166704.7","89006099.7","134186626.4","195092258.5","234260256.3","232576823.9","253128645.8","281824527.2","326859264","308644369.2","298583722.8","322268056.5","324028168.1","311471875","311145668.1","329680834.8","335551336.2","324596469.1","304524366.5","317168621.2","337397260.9","319693723.8","307794541.4","332644634.5","363584167.7","379987380.8","349650895.7","367294746.8","385070579.3","890329969.5","1085542260.9","235311987","248217870.9","266654086.9","289924886.5","327205371","332141605","359443392.9","401806656.7","389481443.3","396297069.6","472904949.5","798451489.4","",
"Libya","LBY","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Use of IMF credit (DOD, current US$)","DT.DOD.DIMF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1017853.4","966238.1","931991","1008220","1101995.4","1151712.2","1059946.6","1115663","1171913.4","1142264.2","33637574.7","33044080.3","41170993.2","41215237.9","41297814.3","38020990.3","33396106.9","29774259.8","28488381.2","24839537.4","21732486.9","52353758.7","79046260.7","",
